Word [name=20, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=정리, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=가능성, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=주장, tfidf=1.7038749290891244, tf=4, df=3, total=8]
Word [name=내, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=자기, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=시대, tfidf=10.23501985257536, tf=17, df=2, total=8]
Word [name=심판, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=추구, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=역사, tfidf=3.010299956639812, tf=5, df=2, total=8]
Word [name=베이컨, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=창조, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=계몽주의, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=데카르, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=중독, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=정립, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=구성, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=자본주의, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=그리스, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=코, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=지속, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=뉴턴, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=로, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=세기, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=애, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=덤, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=학문, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=수정, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=함, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=확장, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=철학자, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=기계론, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=구원, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=최후, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=중시, tfidf=0.4259687322722811, tf=1, df=3, total=8]
Word [name=이론, tfidf=2.4082399653118496, tf=4, df=2, total=8]
Word [name=에너지, tfidf=4.214419939295737, tf=7, df=2, total=8]
Word [name=사회, tfidf=3.83371859045053, tf=9, df=3, total=8]
Word [name=집중, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=때문, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=기반, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=발전, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=독일, tfidf=0.6020599913279624, tf=1, df=2, total=8]
---------------------------
Word [name=것, tfidf=5.963562251811935, tf=14, df=3, total=8]
Word [name=리프킨, tfidf=1.7038749290891244, tf=4, df=3, total=8]
Word [name=존중, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=육식, tfidf=3.612359947967774, tf=6, df=2, total=8]
Word [name=비, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=보전, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=루트, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=히, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=과정, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=생명, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=바, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=후손, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=리듬, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=자원, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=생각, tfidf=7.826779887263511, tf=13, df=2, total=8]
Word [name=엔트로피, tfidf=5.418539921951662, tf=9, df=2, total=8]
Word [name=반론, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=대표적, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=고, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=세기, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=최대한, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=지배하, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=우리, tfidf=4.816479930623699, tf=8, df=2, total=8]
Word [name=뒤, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=장, tfidf=2.4082399653118496, tf=4, df=2, total=8]
Word [name=19, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=생성, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=올, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=포, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=철학자, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=회귀, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=주장, tfidf=1.7038749290891244, tf=4, df=3, total=8]
Word [name=2, tfidf=3.010299956639812, tf=5, df=2, total=8]
Word [name=종말, tfidf=3.010299956639812, tf=5, df=2, total=8]
Word [name=해석, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=고대, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=사회, tfidf=3.83371859045053, tf=9, df=3, total=8]
Word [name=의미, tfidf=1.7038749290891244, tf=4, df=3, total=8]
Word [name=자연, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=길, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=사랑, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=년, tfidf=1.2779061968168433, tf=3, df=3, total=8]
---------------------------
Word [name=육식, tfidf=3.612359947967774, tf=6, df=2, total=8]
Word [name=우리, tfidf=4.816479930623699, tf=8, df=2, total=8]
Word [name=겨울, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=설득력, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=생태계, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=문화, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=주장, tfidf=1.7038749290891244, tf=4, df=3, total=8]
Word [name=출간, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=종말, tfidf=3.010299956639812, tf=5, df=2, total=8]
Word [name=파괴, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=인간, tfidf=2.4082399653118496, tf=4, df=2, total=8]
Word [name=나폴레옹, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=1993, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=지구, tfidf=3.010299956639812, tf=5, df=2, total=8]
Word [name=때문, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=실패, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=원정, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=러시아, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=날씨, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=1812, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=대, tfidf=1.806179973983887, tf=3, df=2, total=8]
---------------------------
Word [name=원인, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=46, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=년, tfidf=1.2779061968168433, tf=3, df=3, total=8]
Word [name=성립, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=억, tfidf=0.4259687322722811, tf=1, df=3, total=8]
Word [name=5, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=지구의, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=역사, tfidf=3.010299956639812, tf=5, df=2, total=8]
Word [name=번, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=정확, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=멸종, tfidf=2.4082399653118496, tf=4, df=2, total=8]
Word [name=원인, tfidf=1.806179973983887, tf=3, df=2, total=8]
---------------------------
Word [name=기후, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=대부분, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=변화, tfidf=1.7038749290891244, tf=4, df=3, total=8]
Word [name=의견, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=기인, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=대, tfidf=1.806179973983887, tf=3, df=2, total=8]
---------------------------
Word [name=가, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=간, tfidf=0.4259687322722811, tf=1, df=3, total=8]
Word [name=위, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=문화, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=소유, tfidf=2.4082399653118496, tf=4, df=2, total=8]
Word [name=변동, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=포유류, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=서비스, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=배설물, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=빙하기, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=글로벌, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=인간관계, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=멸종, tfidf=2.4082399653118496, tf=4, df=2, total=8]
Word [name=난방, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=재배, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=비료, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=소비, tfidf=3.010299956639812, tf=5, df=2, total=8]
Word [name=유, tfidf=1.7038749290891244, tf=4, df=3, total=8]
Word [name=12, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=차, tfidf=3.612359947967774, tf=6, df=2, total=8]
Word [name=1, tfidf=3.010299956639812, tf=5, df=2, total=8]
Word [name=2, tfidf=3.010299956639812, tf=5, df=2, total=8]
Word [name=3, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=4, tfidf=3.010299956639812, tf=5, df=2, total=8]
Word [name=5, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=6, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=어류, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=피, tfidf=1.7038749290891244, tf=4, df=3, total=8]
Word [name=23, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=년, tfidf=1.2779061968168433, tf=3, df=3, total=8]
Word [name=3020, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=효과, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=시장, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=연쇄적, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=지각, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=지적, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=충돌, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=구세계, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=한, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=30, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=사용, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=현대, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=번째, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=정보, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=교훈, tfidf=0.8519374645445622, tf=2, df=3, total=8]
Word [name=곡물, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=핵겨울, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=다량, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=에너지, tfidf=4.214419939295737, tf=7, df=2, total=8]
Word [name=생태학, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=드림, tfidf=2.1298436613614053, tf=5, df=3, total=8]
Word [name=인터넷, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=네트워크, tfidf=0.8519374645445622, tf=2, df=3, total=8]
Word [name=소모, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=접속, tfidf=3.010299956639812, tf=5, df=2, total=8]
Word [name=고조, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=소, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=독립, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=세상, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=재산, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=온난화, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=화학, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=피해, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=상품화, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=온실, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=소행성, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=장, tfidf=2.4082399653118496, tf=4, df=2, total=8]
Word [name=형성, tfidf=0.8519374645445622, tf=2, df=3, total=8]
Word [name=원인, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=경쟁, tfidf=0.8519374645445622, tf=2, df=3, total=8]
Word [name=위기, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=지구, tfidf=3.010299956639812, tf=5, df=2, total=8]
Word [name=미래, tfidf=1.7038749290891244, tf=4, df=3, total=8]
Word [name=언, tfidf=1.7038749290891244, tf=4, df=3, total=8]
Word [name=석유, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=시대, tfidf=10.23501985257536, tf=17, df=2, total=8]
Word [name=하기, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=육식, tfidf=3.612359947967774, tf=6, df=2, total=8]
Word [name=화산, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=새, tfidf=1.7038749290891244, tf=4, df=3, total=8]
Word [name=무게, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=자본주의, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=폭발, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=생각, tfidf=7.826779887263511, tf=13, df=2, total=8]
Word [name=기본, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=공유, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=과거, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=중심, tfidf=1.7038749290891244, tf=4, df=3, total=8]
Word [name=위기감, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=경제, tfidf=1.2779061968168433, tf=3, df=3, total=8]
Word [name=러, tfidf=1.7038749290891244, tf=4, df=3, total=8]
Word [name=양서류, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=조류, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=운석, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=종말, tfidf=3.010299956639812, tf=5, df=2, total=8]
Word [name=대규모, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=양의, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=네트워크, tfidf=0.8519374645445622, tf=2, df=3, total=8]
---------------------------
Word [name=경쟁, tfidf=0.8519374645445622, tf=2, df=3, total=8]
Word [name=우선, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=협력, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=공유, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=연합, tfidf=0.6020599913279624, tf=1, df=2, total=8]
---------------------------
Word [name=하기, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=한계, tfidf=3.612359947967774, tf=6, df=2, total=8]
Word [name=결성, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=유럽, tfidf=1.2779061968168433, tf=3, df=3, total=8]
Word [name=의, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=생각, tfidf=7.826779887263511, tf=13, df=2, total=8]
Word [name=과정, tfidf=1.2041199826559248, tf=2, df=2, total=8]
---------------------------
===========================================
Word [name=주말, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=걱정, tfidf=0.6020599913279624, tf=1, df=2, total=8]
---------------------------
Word [name=것, tfidf=5.111624787267373, tf=12, df=3, total=8]
Word [name=만물, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=단비, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=비가, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=생동감, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=약간, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=새우, tfidf=0.6020599913279624, tf=1, df=2, total=8]
---------------------------
Word [name=신, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=수고, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=밤, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=지시, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=보강, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=직원, tfidf=2.4082399653118496, tf=4, df=2, total=8]
Word [name=근무, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=주간, tfidf=1.2041199826559248, tf=2, df=2, total=8]
---------------------------
Word [name=각, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=통, tfidf=2.4082399653118496, tf=4, df=2, total=8]
Word [name=장님, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=구석구석, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=기, tfidf=0.6020599913279624, tf=1, df=2, total=8]
---------------------------
Word [name=수박, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=그간, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=겉, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=순찰, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=식, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=혼자, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=관내, tfidf=0.6020599913279624, tf=1, df=2, total=8]
---------------------------
Word [name=피해, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=소개, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=침수, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=장님, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=마을, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=인사, tfidf=2.4082399653118496, tf=4, df=2, total=8]
Word [name=위험, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=이야기, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=해빙기, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=곳, tfidf=2.4082399653118496, tf=4, df=2, total=8]
Word [name=골목, tfidf=4.214419939295737, tf=7, df=2, total=8]
Word [name=통, tfidf=2.4082399653118496, tf=4, df=2, total=8]
Word [name=나, tfidf=1.2779061968168433, tf=3, df=3, total=8]
Word [name=장마철, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=어르신, tfidf=2.4082399653118496, tf=4, df=2, total=8]
Word [name=지, tfidf=0.6020599913279624, tf=1, df=2, total=8]
---------------------------
Word [name=각, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=것, tfidf=5.111624787267373, tf=12, df=3, total=8]
Word [name=민원, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=파악, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=분, tfidf=2.4082399653118496, tf=4, df=2, total=8]
Word [name=무엇, tfidf=1.2779061968168433, tf=3, df=3, total=8]
Word [name=우리, tfidf=3.010299956639812, tf=5, df=2, total=8]
Word [name=도움, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=필요, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=유익, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=등, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=주간, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=곳, tfidf=2.4082399653118496, tf=4, df=2, total=8]
Word [name=통, tfidf=2.4082399653118496, tf=4, df=2, total=8]
Word [name=사항, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=동, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=나름, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=한, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=빈집, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=2, tfidf=0.6020599913279624, tf=1, df=2, total=8]
---------------------------
Word [name=월, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=끝자락, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=그동안, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=쓰레기, tfidf=1.2041199826559248, tf=2, df=2, total=8]
---------------------------
Word [name=골목, tfidf=4.214419939295737, tf=7, df=2, total=8]
Word [name=눈, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=나, tfidf=1.2779061968168433, tf=3, df=3, total=8]
Word [name=쓰레기, tfidf=1.2041199826559248, tf=2, df=2, total=8]
---------------------------
Word [name=골목, tfidf=4.214419939295737, tf=7, df=2, total=8]
Word [name=천국, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=3, tfidf=0.6020599913279624, tf=1, df=2, total=8]
---------------------------
Word [name=월, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=근로자, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=공공, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=청소, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=주기, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=먼지, tfidf=0.6020599913279624, tf=1, df=2, total=8]
---------------------------
Word [name=골목, tfidf=4.214419939295737, tf=7, df=2, total=8]
Word [name=분, tfidf=2.4082399653118496, tf=4, df=2, total=8]
Word [name=하면, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=하나, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=통장, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=아침, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=어르신, tfidf=2.4082399653118496, tf=4, df=2, total=8]
Word [name=아버님, tfidf=1.806179973983887, tf=3, df=2, total=8]
---------------------------
Word [name=생각, tfidf=4.214419939295737, tf=7, df=2, total=8]
Word [name=오래전, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=아버님, tfidf=1.806179973983887, tf=3, df=2, total=8]
---------------------------
Word [name=골목, tfidf=4.214419939295737, tf=7, df=2, total=8]
Word [name=저희, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=청소, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=새벽, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=동네, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=아버님, tfidf=1.806179973983887, tf=3, df=2, total=8]
---------------------------
Word [name=골목, tfidf=4.214419939295737, tf=7, df=2, total=8]
Word [name=소리, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=깨, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=대비자, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=아침, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=기억, tfidf=0.6020599913279624, tf=1, df=2, total=8]
---------------------------
Word [name=하다, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=말씀, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=그, tfidf=2.5558123936336865, tf=6, df=3, total=8]
Word [name=나, tfidf=1.2779061968168433, tf=3, df=3, total=8]
Word [name=감사, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=인사, tfidf=2.4082399653118496, tf=4, df=2, total=8]
Word [name=어르신, tfidf=2.4082399653118496, tf=4, df=2, total=8]
Word [name=부지런, tfidf=0.6020599913279624, tf=1, df=2, total=8]
---------------------------
Word [name=가운데, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=미소, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=바, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=말씀, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=배신, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=몸, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=생각, tfidf=4.214419939295737, tf=7, df=2, total=8]
Word [name=존경, tfidf=0.6020599913279624, tf=1, df=2, total=8]
---------------------------
Word [name=분, tfidf=2.4082399653118496, tf=4, df=2, total=8]
Word [name=배려, tfidf=1.2041199826559248, tf=2, df=2, total=8]
---------------------------
Word [name=골목, tfidf=4.214419939295737, tf=7, df=2, total=8]
Word [name=줄, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=분, tfidf=2.4082399653118496, tf=4, df=2, total=8]
Word [name=우리, tfidf=3.010299956639812, tf=5, df=2, total=8]
Word [name=남, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=만, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=어르신, tfidf=2.4082399653118496, tf=4, df=2, total=8]
Word [name=동이, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=기분, tfidf=0.6020599913279624, tf=1, df=2, total=8]
---------------------------
Word [name=그, tfidf=2.5558123936336865, tf=6, df=3, total=8]
Word [name=길, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=사람, tfidf=6.020599913279624, tf=10, df=2, total=8]
Word [name=바, tfidf=1.806179973983887, tf=3, df=2, total=8]
---------------------------
Word [name=나름, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=생각, tfidf=4.214419939295737, tf=7, df=2, total=8]
Word [name=세상, tfidf=0.6020599913279624, tf=1, df=2, total=8]
---------------------------
Word [name=것, tfidf=5.111624787267373, tf=12, df=3, total=8]
Word [name=이, tfidf=1.2779061968168433, tf=3, df=3, total=8]
Word [name=참, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=사람, tfidf=6.020599913279624, tf=10, df=2, total=8]
Word [name=다양, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=생각, tfidf=4.214419939295737, tf=7, df=2, total=8]
Word [name=말, tfidf=1.806179973983887, tf=3, df=2, total=8]
---------------------------
Word [name=배려, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=줄, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=사람, tfidf=6.020599913279624, tf=10, df=2, total=8]
Word [name=남, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=일, tfidf=1.806179973983887, tf=3, df=2, total=8]
